,created_on,property_type,place_name,price_aprox_usd,surface_total_in_m2,rooms,year,popularity,USDMEXVal
75298,2016-08-01,1.0,San Pedro Garza García,840349.44,374.0,4.0,2016,1,18.47419805112093
75299,2016-08-01,1.0,San Pedro Garza García,262905.56,119.0,3.0,2016,1,18.47419805112093
75300,2016-08-01,1.0,Vista Hermosa,779759.94,2715.0,4.0,2016,3,18.47419805112093
75301,2016-08-01,1.0,Bosques del Valle 1er Sector,811371.9,430.0,3.0,2016,1,18.47419805112093
75302,2016-08-01,1.0,Santiago,234454.84,342.0,3.0,2016,3,18.47419805112093
75303,2016-08-01,1.0,San Pedro Garza García,869327.0,374.0,3.0,2016,1,18.47419805112093
75304,2016-08-01,1.0,El Barrial,342462.12,4000.0,4.0,2016,1,18.47419805112093
75305,2016-08-01,1.0,Santa Catarina,295044.3,240.0,3.0,2016,1,18.47419805112093
75306,2016-08-01,1.0,Abasolo,123813.23,2015.0,3.0,2016,3,18.47419805112093
75307,2016-08-01,1.0,Montemorelos,68492.42,1000.0,2.0,2016,3,18.47419805112093
75308,2016-08-01,1.0,Santiago,237089.17,1606.0,3.0,2016,3,18.47419805112093
75309,2016-08-01,1.0,Colinas del Valle 1 Sector,258163.77,181.0,3.0,2016,1,18.47419805112093
75310,2016-08-01,1.0,Bosques del Valle 1er Sector,711267.5,600.0,3.0,2016,1,18.47419805112093
75311,2016-08-01,1.0,San Pedro Garza García,526864.8,235.0,3.0,2016,1,18.47419805112093
75312,2016-08-01,1.0,El Barrial,142253.5,400.0,2.0,2016,1,18.47419805112093
75313,2016-08-01,1.0,Monterrey,171231.06,262.0,4.0,2016,1,18.47419805112093
75315,2016-08-01,1.0,Santa Catarina,632237.8,390.0,3.0,2016,3,18.47419805112093
75316,2016-08-01,1.0,Rinconada Colonial 1 Urb,658581.06,1250.0,4.0,2016,3,18.47419805112093
75317,2016-08-01,1.0,Monterrey,395148.62,225.0,3.0,2016,1,18.47419805112093
75318,2016-08-01,1.0,Las Aves Residencial and Golf Resort,342462.12,635.0,3.0,2016,3,18.47419805112093
75319,2016-08-01,1.0,San Pedro Garza García,1051095.4,750.0,3.0,2016,3,18.47419805112093
75320,2016-08-01,1.0,Monterrey,110641.61,160.0,3.0,2016,1,18.47419805112093
75321,2016-08-01,1.0,Cumbres Callejuelas 1 Sector,194939.98,170.0,3.0,2016,3,18.47419805112093
75322,2016-08-01,1.0,Ixtapaluca Centro,136721.42,157.0,4.0,2016,3,18.47419805112093
75323,2016-08-01,1.0,Metepec,289248.78,380.0,4.0,2016,2,18.47419805112093
75324,2016-08-01,1.0,Querétaro,97469.99,128.0,3.0,2016,1,18.47419805112093
75325,2016-08-01,1.0,Jilotepec de Molina Enríquez,121705.77,300.0,4.0,2016,1,18.47419805112093
75326,2016-08-01,1.0,Querétaro,226551.88,420.0,4.0,2016,1,18.47419805112093
75327,2016-08-01,1.0,Querétaro,223654.12,345.0,4.0,2016,1,18.47419805112093
75328,2016-08-01,1.0,Querétaro,221283.23,260.0,3.0,2016,1,18.47419805112093
75329,2016-08-01,1.0,Querétaro,192305.66,315.0,2.0,2016,1,18.47419805112093
75330,2016-08-01,1.0,Monterrey,121178.91,204.0,3.0,2016,1,18.47419805112093
75331,2016-08-01,1.0,Arboledas de Escobedo,34246.21,90.0,3.0,2016,3,18.47419805112093
75332,2016-08-01,1.0,Apodaca,331924.84,1000.0,3.0,2016,1,18.47419805112093
75333,2016-08-01,1.0,Colinas de San Jerónimo,242357.81,259.0,5.0,2016,1,18.47419805112093
75334,2016-08-01,1.0,Tequesquitengo,316118.9,4815.0,6.0,2016,3,18.47419805112093
75335,2016-08-01,1.0,Purificación,338774.1,4275.0,3.0,2016,3,18.47419805112093
75336,2016-08-01,1.0,Residencial Zacatenco,368805.38,280.0,8.0,2016,3,18.47419805112093
75337,2016-08-01,1.0,Tepoztlán,1700000.0,3500.0,7.0,2016,2,18.47419805112093
75338,2016-08-01,1.0,Real del Alamito,65858.1,3000.0,3.0,2016,3,18.47419805112093
75339,2016-08-01,1.0,Hermosillo,80610.32,152.0,3.0,2016,1,18.47419805112093
75340,2016-08-01,1.0,San Mateo Atenco,152790.8,907.0,2.0,2016,2,18.47419805112093
75341,2016-08-01,1.0,Metepec,737610.75,375.0,4.0,2016,3,18.47419805112093
75342,2016-08-01,1.0,San Mateo Atenco,250260.8,800.0,3.0,2016,3,18.47419805112093
75343,2016-08-01,1.0,Toluca,252895.12,350.0,4.0,2016,1,18.47419805112093
75344,2016-08-01,1.0,13 de Junio,57955.13,110.0,3.0,2016,3,18.47419805112093
75345,2016-08-01,1.0,Lomas de Angelópolis,352999.44,290.0,4.0,2016,3,18.47419805112093
75346,2016-08-01,1.0,Cuautlancingo,92201.34,118.0,3.0,2016,2,18.47419805112093
75347,2016-08-01,1.0,Cuautlancingo,121178.91,117.0,4.0,2016,2,18.47419805112093
75348,2016-08-01,1.0,José Angeles,39514.86,93.0,2.0,2016,3,18.47419805112093
75349,2016-08-01,1.0,Paseos del Río,31085.02,64.0,2.0,2016,3,18.47419805112093
75350,2016-08-01,1.0,San Pedro Cholula,316118.9,750.0,2.0,2016,3,18.47419805112093
75351,2016-08-01,1.0,El Saucedal,337193.5,280.0,4.0,2016,3,18.47419805112093
75352,2016-08-01,1.0,San Mateo Cuanala,73234.21,141.0,3.0,2016,2,18.47419805112093
75353,2016-08-01,1.0,Santiago Momoxpan,289775.66,500.0,3.0,2016,3,18.47419805112093
75354,2016-08-01,1.0,San Martín Texmelucan,131716.2,400.0,8.0,2016,1,18.47419805112093
75355,2016-08-01,1.0,Monterrey,184402.69,162.0,4.0,2016,3,18.47419805112093
75356,2016-08-01,1.0,Cumbres Quinta Real,91411.04,129.0,3.0,2016,1,18.47419805112093
75357,2016-08-01,1.0,García,157796.02,144.0,3.0,2016,3,18.47419805112093
75358,2016-08-01,1.0,Cumbres Quinta Real,89303.59,129.0,3.0,2016,1,18.47419805112093
75359,2016-08-01,1.0,García,157796.02,144.0,3.0,2016,1,18.47419805112093
75360,2016-08-01,1.0,Monterrey,144887.83,144.0,3.0,2016,1,18.47419805112093
75362,2016-08-01,1.0,Monterrey,194939.98,190.0,3.0,2016,3,18.47419805112093
75363,2016-08-01,1.0,El Cerrito,92201.34,3000.0,2.0,2016,3,18.47419805112093
75364,2016-08-01,1.0,Santa Ana Tepetitlán,82138.22,85.0,3.0,2016,3,18.47419805112093
75365,2016-08-01,1.0,Manzanillo,58855.01,90.0,3.0,2016,1,18.47419805112093
75366,2016-08-01,1.0,Manzanillo,51704.72,90.0,3.0,2016,1,18.47419805112093
75367,2016-08-01,1.0,Manzanillo,44068.23,90.0,2.0,2016,1,18.47419805112093
75368,2016-08-01,1.0,Tecámac,121178.91,164.0,3.0,2016,2,18.47419805112093
75369,2016-08-01,1.0,Estado de México,41622.32,76.0,3.0,2016,2,18.47419805112093
75370,2016-08-01,1.0,Tecámac,68861.23,123.0,3.0,2016,2,18.47419805112093
75371,2016-08-01,1.0,Ecatepec de Morelos,98260.29,92.0,3.0,2016,3,18.47419805112093
75372,2016-08-01,1.0,10 de Junio,50868.8,73.0,3.0,2016,2,18.47419805112093
75373,2016-08-01,1.0,Durango,81664.04,200.0,4.0,2016,3,18.47419805112093
75374,2016-08-01,1.0,Durango,41622.32,128.0,3.0,2016,3,18.47419805112093
75375,2016-08-01,1.0,Jardines de Cancún,21021.9,135.0,2.0,2016,1,18.47419805112093
75377,2016-08-01,1.0,Real del Mezquital,71653.61,200.0,3.0,2016,1,18.47419805112093
75378,2016-08-01,1.0,Durango,31611.89,144.0,3.0,2016,3,18.47419805112093
75379,2016-08-01,1.0,Haciendas del Pedregal I,36617.1,90.0,3.0,2016,3,18.47419805112093
75381,2016-08-01,1.0,El Saltito,85878.96,190.0,3.0,2016,3,18.47419805112093
75382,2016-08-01,1.0,Silvestre Revueltas,55320.8,176.0,7.0,2016,1,18.47419805112093
75383,2016-08-01,1.0,Durango,44783.51,127.0,4.0,2016,3,18.47419805112093
75384,2016-08-01,1.0,Victoria de Durango Centro,142253.5,430.0,5.0,2016,3,18.47419805112093
75385,2016-08-01,1.0,Jardines del Real IV,26290.55,90.0,2.0,2016,1,18.47419805112093
75386,2016-08-01,1.0,Durango,45046.94,96.0,3.0,2016,1,18.47419805112093
75387,2016-08-01,1.0,Durango,131716.2,250.0,3.0,2016,3,18.47419805112093
75388,2016-08-01,1.0,Durango,24762.64,120.0,3.0,2016,3,18.47419805112093
75389,2016-08-01,1.0,Durango,38987.99,96.0,3.0,2016,3,18.47419805112093
75390,2016-08-01,1.0,Durango,52159.61,230.0,5.0,2016,3,18.47419805112093
75391,2016-08-01,1.0,Las Alamedas II,46100.67,118.0,3.0,2016,1,18.47419805112093
75392,2016-08-01,1.0,Durango,157532.58,290.0,10.0,2016,1,18.47419805112093
75393,2016-08-01,1.0,Nuevo Durango I,61906.61,135.0,3.0,2016,1,18.47419805112093
75394,2016-08-01,1.0,Durango,57955.13,130.0,3.0,2016,3,18.47419805112093
75395,2016-08-01,1.0,Mundo Maya,84298.37,138.0,3.0,2016,3,18.47419805112093
75396,2016-08-01,1.0,Miguel de La Madrid,82454.34,120.0,2.0,2016,1,18.47419805112093
75397,2016-08-01,1.0,Irapuato,379342.7,880.0,3.0,2016,3,18.47419805112093
75398,2016-08-01,1.0,Celaya,47022.68,104.0,3.0,2016,2,18.47419805112093
75399,2016-08-01,1.0,Irapuato,55320.8,170.0,3.0,2016,3,18.47419805112093
75400,2016-08-01,1.0,Irapuato,66384.96,108.0,3.0,2016,3,18.47419805112093
75401,2016-08-01,1.0,Irapuato,30452.78,90.0,3.0,2016,2,18.47419805112093
75402,2016-08-01,1.0,Irapuato,210219.06,220.0,4.0,2016,3,18.47419805112093
75403,2016-08-01,1.0,Irapuato,144887.83,180.0,3.0,2016,3,18.47419805112093
75404,2016-08-01,1.0,Aguascalientes,27133.53,90.0,2.0,2016,1,18.47419805112093
75405,2016-08-01,1.0,Querétaro,671752.7,798.0,3.0,2016,1,18.47419805112093
75406,2016-08-01,1.0,Naucalpan de Juárez,342462.12,312.0,3.0,2016,3,18.47419805112093
75407,2016-08-01,1.0,3 Piedras,39514.86,60.0,3.0,2016,3,18.47419805112093
75408,2016-08-01,1.0,Zona del Valle,1243401.0,465.0,3.0,2016,1,18.47419805112093
75409,2016-08-01,1.0,San Pedro Garza García,885132.94,471.0,3.0,2016,1,18.47419805112093
75410,2016-08-01,1.0,Santa Catarina,51632.75,156.0,3.0,2016,1,18.47419805112093
75411,2016-08-01,1.0,Santa Catarina,605894.56,322.0,3.0,2016,3,18.47419805112093
75412,2016-08-01,1.0,Santa Catarina,605894.56,322.0,3.0,2016,3,18.47419805112093
75413,2016-08-01,1.0,León,163328.1,217.0,3.0,2016,2,18.47419805112093
75414,2016-08-01,1.0,Lomas de Gran Jardín,165962.42,176.0,3.0,2016,2,18.47419805112093
75415,2016-08-01,1.0,Juriquilla,273969.72,635.0,3.0,2016,1,18.47419805112093
75416,2016-08-01,1.0,Juriquilla,223917.55,275.0,3.0,2016,3,18.47419805112093
75417,2016-08-01,1.0,Juriquilla,208770.19,312.0,3.0,2016,1,18.47419805112093
75418,2016-08-01,1.0,Zibatá,104319.23,174.0,3.0,2016,3,18.47419805112093
75419,2016-08-01,1.0,Juriquilla,300312.94,450.0,3.0,2016,1,18.47419805112093
75420,2016-08-01,1.0,Querétaro,395148.62,915.0,3.0,2016,1,18.47419805112093
75421,2016-08-01,1.0,Juriquilla,255529.44,270.0,3.0,2016,3,18.47419805112093
75422,2016-08-01,1.0,Zibatá,121178.91,214.0,4.0,2016,3,18.47419805112093
75423,2016-08-01,1.0,Real de Juriquilla,91147.61,189.0,3.0,2016,1,18.47419805112093
75424,2016-08-01,1.0,Juriquilla,273969.72,450.0,4.0,2016,1,18.47419805112093
75425,2016-08-01,1.0,Juriquilla,94308.8,110.0,2.0,2016,3,18.47419805112093
75426,2016-08-01,1.0,Cumbres del Lago,121178.91,180.0,3.0,2016,1,18.47419805112093
75427,2016-08-01,1.0,Juriquilla,115910.26,150.0,3.0,2016,1,18.47419805112093
75428,2016-08-01,1.0,Cumbres del Lago,114790.67,160.0,3.0,2016,1,18.47419805112093
75429,2016-08-01,1.0,Juriquilla,359585.25,350.0,3.0,2016,1,18.47419805112093
75430,2016-08-01,1.0,Querétaro,458372.4,1000.0,4.0,2016,3,18.47419805112093
75431,2016-08-01,1.0,Chihuahua,44730.82,220.0,3.0,2016,1,18.47419805112093
75432,2016-08-01,1.0,Puebla,97469.99,128.0,3.0,2016,3,18.47419805112093
75433,2016-08-01,1.0,10 de Septiembre,70000.0,300.0,2.0,2016,3,18.47419805112093
75434,2016-08-01,1.0,Benito Juárez,136984.84,159.0,3.0,2016,3,18.47419805112093
75435,2016-08-01,1.0,Lagos del Sol,316118.9,857.0,3.0,2016,3,18.47419805112093
75436,2016-08-01,1.0,Benito Juárez,426760.5,1757.0,2.0,2016,3,18.47419805112093
75437,2016-08-01,1.0,Supermanzana 20 Centro,94835.67,87.0,2.0,2016,3,18.47419805112093
75438,2016-08-01,1.0,Supermanzana 48,92201.34,200.0,4.0,2016,3,18.47419805112093
75439,2016-08-01,1.0,Benito Juárez,136984.84,158.0,3.0,2016,3,18.47419805112093
75440,2016-08-01,1.0,Benito Juárez,136984.84,158.0,3.0,2016,3,18.47419805112093
75441,2016-08-01,1.0,Mérida,62170.05,164.0,2.0,2016,3,18.47419805112093
75442,2016-08-01,1.0,Mérida,79029.72,210.0,2.0,2016,3,18.47419805112093
75443,2016-08-01,1.0,Conkal,136984.84,650.0,3.0,2016,3,18.47419805112093
75444,2016-08-01,1.0,Dzitya,316118.9,1265.0,6.0,2016,3,18.47419805112093
75445,2016-08-01,1.0,Mérida,55320.8,135.0,2.0,2016,3,18.47419805112093
75446,2016-08-01,1.0,Mérida,237089.17,336.0,3.0,2016,2,18.47419805112093
75447,2016-08-01,1.0,San Francisco Tlalcilalcalpan,28450.7,114.0,2.0,2016,1,18.47419805112093
75448,2016-08-01,1.0,Metepec,273969.72,320.0,4.0,2016,3,18.47419805112093
75450,2016-08-01,1.0,San Cristóbal Huichochitlán,37934.26,64.0,3.0,2016,2,18.47419805112093
75451,2016-08-01,1.0,Zinacantepec,70073.02,141.0,3.0,2016,1,18.47419805112093
75452,2016-08-01,1.0,Toluca,81664.04,120.0,3.0,2016,1,18.47419805112093
75453,2016-08-01,1.0,Metepec,152790.8,200.0,3.0,2016,2,18.47419805112093
75454,2016-08-01,1.0,Tultitlán,94308.8,200.0,9.0,2016,3,18.47419805112093
75455,2016-08-01,1.0,Selene,263432.4,328.0,10.0,2016,3,18.47419805112093
75456,2016-08-01,1.0,Amanalco de Becerra,316118.9,1040.0,4.0,2016,1,18.47419805112093
75457,2016-08-01,1.0,San Lorenzo Acopilco,115910.26,284.0,3.0,2016,3,18.47419805112093
75458,2016-08-01,1.0,San Pedro Mártir,260798.1,328.0,3.0,2016,3,18.47419805112093
75459,2016-08-01,1.0,Tultitlán,44783.51,200.0,6.0,2016,3,18.47419805112093
75460,2016-08-01,1.0,Atizapán de Zaragoza,105372.96,210.0,4.0,2016,3,18.47419805112093
75461,2016-08-01,1.0,Zinacantepec,147522.16,460.0,3.0,2016,3,18.47419805112093
75462,2016-08-01,1.0,San Juan del Río,86932.69,120.0,3.0,2016,1,18.47419805112093
75463,2016-08-01,1.0,Zinacantepec,50052.15,200.0,4.0,2016,1,18.47419805112093
75464,2016-08-01,1.0,Ayala,30558.16,62.0,3.0,2016,3,18.47419805112093
75465,2016-08-01,1.0,Del Gas,273969.72,300.0,5.0,2016,3,18.47419805112093
75466,2016-08-01,1.0,San Lorenzo Tepaltitlán Centro,113275.94,568.0,3.0,2016,2,18.47419805112093
75467,2016-08-01,1.0,San Nicolás Totolapan,251788.7,714.0,3.0,2016,3,18.47419805112093
75468,2016-08-01,1.0,San Juan del Río,63223.78,120.0,2.0,2016,1,18.47419805112093
75469,2016-08-01,1.0,Ermita Zaragoza,65858.1,90.0,6.0,2016,3,18.47419805112093
75470,2016-08-01,1.0,Cuauhtémoc,168596.73,141.0,6.0,2016,3,18.47419805112093
75471,2016-08-01,1.0,Ampliación Casas Alemán,126447.56,135.0,5.0,2016,3,18.47419805112093
75472,2016-08-01,1.0,San Miguel Xicalco,263432.4,1630.0,6.0,2016,3,18.47419805112093
75473,2016-08-01,1.0,Zempoala,20020.86,105.0,2.0,2016,3,18.47419805112093
75474,2016-08-01,1.0,Atlanta 1a Sección,68492.42,128.0,3.0,2016,3,18.47419805112093
75475,2016-08-01,1.0,Villa de Aragón,157796.02,122.0,4.0,2016,3,18.47419805112093
75476,2016-08-01,1.0,Arroyo del Durazno,31611.89,600.0,2.0,2016,3,18.47419805112093
75477,2016-08-01,1.0,Venustiano Carranza,289775.66,211.0,6.0,2016,3,18.47419805112093
75478,2016-08-01,1.0,Zumpango,15805.94,60.0,1.0,2016,3,18.47419805112093
75479,2016-08-01,1.0,Tepetlixpita,105372.96,5076.0,3.0,2016,2,18.47419805112093
75480,2016-08-01,1.0,El Llano del Compromiso,136984.84,600.0,4.0,2016,2,18.47419805112093
75481,2016-08-01,1.0,Toluca,131716.2,280.0,3.0,2016,3,18.47419805112093
75482,2016-08-01,1.0,Cuauhtémoc,858789.7,198.0,4.0,2016,3,18.47419805112093
75483,2016-08-01,1.0,Boquilla del Conchos,790297.25,60000.0,5.0,2016,3,18.47419805112093
75484,2016-08-01,1.0,Chihuahua,23445.48,120.0,3.0,2016,1,18.47419805112093
75485,2016-08-01,1.0,Nicolás Bravo Sect 2,41622.32,153.0,2.0,2016,3,18.47419805112093
75486,2016-08-01,1.0,San Nicolás de los Garza,71126.75,140.0,8.0,2016,1,18.47419805112093
75487,2016-08-01,1.0,San Baltazar Lindavista,416223.22,842.0,4.0,2016,3,18.47419805112093
75488,2016-08-01,1.0,Jardines de San Manuel,260798.1,516.0,3.0,2016,3,18.47419805112093
75489,2016-08-01,1.0,Santa Cruz Buenavista,126447.56,159.0,3.0,2016,3,18.47419805112093
75490,2016-08-01,1.0,San Andrés Cholula,395148.62,800.0,2.0,2016,3,18.47419805112093
75491,2016-08-01,1.0,San Martinito,663849.7,1680.0,2.0,2016,3,18.47419805112093
75492,2016-08-01,1.0,Puebla,342462.12,360.0,3.0,2016,3,18.47419805112093
75493,2016-08-01,1.0,Cortijo San Andrés,252895.12,405.0,3.0,2016,3,18.47419805112093
75494,2016-08-01,1.0,Chihuahua,94045.37,250.0,5.0,2016,1,18.47419805112093
75495,2016-08-01,1.0,Chihuahua,115804.89,450.0,4.0,2016,3,18.47419805112093
75496,2016-08-01,1.0,Chihuahua,36617.1,120.0,3.0,2016,1,18.47419805112093
75500,2016-08-01,1.0,Fuentes del Valle,99591.15,153.0,4.0,2016,3,18.47419805112093
75501,2016-08-01,1.0,Chihuahua,110641.61,200.0,3.0,2016,1,18.47419805112093
75502,2016-08-01,1.0,Chihuahua,21074.59,100.0,2.0,2016,1,18.47419805112093
75503,2016-08-01,1.0,La Fuente,63144.75,250.0,5.0,2016,3,18.47419805112093
75504,2016-08-01,1.0,Chihuahua,102738.64,240.0,5.0,2016,3,18.47419805112093
75505,2016-08-01,1.0,Chihuahua,34667.7,160.0,2.0,2016,3,18.47419805112093
75506,2016-08-01,1.0,Chihuahua,229976.5,5500.0,2.0,2016,1,18.47419805112093
75507,2016-08-01,1.0,Chihuahua,23708.91,120.0,2.0,2016,1,18.47419805112093
75508,2016-08-01,1.0,Chihuahua,32599.76,132.0,3.0,2016,1,18.47419805112093
75509,2016-08-01,1.0,Chihuahua,25026.07,376.0,3.0,2016,1,18.47419805112093
75510,2016-08-01,1.0,Chihuahua,37934.26,169.0,3.0,2016,1,18.47419805112093
75511,2016-08-01,1.0,Chihuahua,289512.22,597.0,3.0,2016,1,18.47419805112093
75512,2016-08-01,1.0,Chihuahua,216014.58,812.0,4.0,2016,1,18.47419805112093
75513,2016-08-01,1.0,Chihuahua,73666.24,231.0,4.0,2016,3,18.47419805112093
75514,2016-08-01,1.0,Chihuahua,65858.1,661.0,4.0,2016,3,18.47419805112093
75515,2016-08-01,1.0,Chihuahua,36353.67,220.0,3.0,2016,1,18.47419805112093
75516,2016-08-01,1.0,Chihuahua,23182.05,120.0,2.0,2016,1,18.47419805112093
75518,2016-08-01,1.0,Chihuahua,47154.4,232.0,3.0,2016,1,18.47419805112093
75519,2016-08-01,1.0,Selvamar,240000.0,144.0,3.0,2016,3,18.47419805112093
75520,2016-08-01,1.0,Tapalpa,158059.45,5000.0,4.0,2016,3,18.47419805112093
75521,2016-08-01,1.0,Zapopan,42149.18,70.0,3.0,2016,2,18.47419805112093
75522,2016-08-01,1.0,Zapopan,104846.1,175.0,4.0,2016,3,18.47419805112093
75523,2016-08-01,1.0,Tlajomulco de Zúñiga,121705.77,1700.0,3.0,2016,2,18.47419805112093
75524,2016-08-01,1.0,Querétaro,138565.45,160.0,3.0,2016,1,18.47419805112093
75525,2016-08-01,1.0,Zibatá,170704.2,152.0,3.0,2016,3,18.47419805112093
75526,2016-08-01,1.0,Querétaro,168596.73,230.0,4.0,2016,3,18.47419805112093
75527,2016-08-01,1.0,Querétaro,226551.88,324.0,3.0,2016,3,18.47419805112093
75528,2016-08-01,1.0,Querétaro,205477.28,250.0,3.0,2016,1,18.47419805112093
75529,2016-08-01,1.0,Querétaro,139619.19,181.0,3.0,2016,1,18.47419805112093
75530,2016-08-01,1.0,Lomas de Angelópolis,316118.9,320.0,3.0,2016,3,18.47419805112093
75531,2016-08-01,1.0,Tepic,52686.48,140.0,3.0,2016,1,18.47419805112093
75532,2016-08-01,1.0,Tepic,86932.69,98.0,2.0,2016,1,18.47419805112093
75533,2016-08-01,1.0,Tepic,83244.64,175.0,4.0,2016,1,18.47419805112093
75534,2016-08-01,1.0,Tepic,38987.99,108.0,3.0,2016,1,18.47419805112093
75535,2016-08-01,1.0,Tepic,39514.86,128.0,2.0,2016,3,18.47419805112093
75536,2016-08-01,1.0,Tepic,41622.32,42.0,3.0,2016,3,18.47419805112093
75537,2016-08-01,1.0,Tepic,48471.56,200.0,2.0,2016,1,18.47419805112093
75538,2016-08-01,1.0,Tepic,71126.75,149.0,3.0,2016,1,18.47419805112093
75539,2016-08-01,1.0,Monterrey,366171.06,462.0,3.0,2016,3,18.47419805112093
75540,2016-08-01,1.0,Jerónimo Siller,763954.0,317.0,3.0,2016,1,18.47419805112093
75541,2016-08-01,1.0,Del Valle Oriente,790297.25,300.0,3.0,2016,1,18.47419805112093
75542,2016-08-01,1.0,Residencial Chipinque 1 Sector,1685967.5,660.0,3.0,2016,3,18.47419805112093
75543,2016-08-01,1.0,Jardines Coloniales 1er Sector,1685967.5,1300.0,3.0,2016,1,18.47419805112093
75544,2016-08-01,1.0,San Pedro Garza García,1053729.6,400.0,3.0,2016,1,18.47419805112093
75545,2016-08-01,1.0,Colinas del Valle 1 Sector,331924.84,246.0,3.0,2016,1,18.47419805112093
75546,2016-08-01,1.0,Zona Plateada,289775.66,226.0,3.0,2016,1,18.47419805112093
75547,2016-08-01,1.0,Zona Plateada,218648.9,162.0,3.0,2016,3,18.47419805112093
75548,2016-08-01,1.0,Zona Plateada,218648.9,162.0,3.0,2016,1,18.47419805112093
75549,2016-08-01,1.0,Zona Plateada,223917.55,162.0,3.0,2016,1,18.47419805112093
75550,2016-08-01,1.0,Lomas de Cuernavaca,289775.66,1800.0,4.0,2016,3,18.47419805112093
75551,2016-08-01,1.0,Atlixco,52686.48,127.0,3.0,2016,1,18.47419805112093
75552,2016-08-01,1.0,Bosques Residencial,160693.77,245.0,3.0,2016,3,18.47419805112093
75553,2016-08-01,1.0,San Mateo Otzacatipan,144887.83,144.0,3.0,2016,3,18.47419805112093
75554,2016-08-01,1.0,Tlajomulco de Zúñiga,15805.94,90.0,3.0,2016,2,18.47419805112093
75555,2016-08-01,1.0,Durango,130662.47,225.0,3.0,2016,3,18.47419805112093
75556,2016-08-01,1.0,Victoria de Durango Centro,121178.91,480.0,4.0,2016,3,18.47419805112093
75558,2016-08-01,1.0,Aranjuez,46627.53,96.0,3.0,2016,3,18.47419805112093
75559,2016-08-01,1.0,Colinas del Saltito,86932.69,160.0,3.0,2016,1,18.47419805112093
75560,2016-08-01,1.0,Durango,22655.18,90.0,3.0,2016,3,18.47419805112093
75561,2016-08-01,1.0,Centro SCT Durango,150156.47,400.0,5.0,2016,3,18.47419805112093
75562,2016-08-01,1.0,Durango,73761.07,150.0,3.0,2016,3,18.47419805112093
75563,2016-08-01,1.0,Hacienda de Tapias,27660.4,80.0,2.0,2016,1,18.47419805112093
75565,2016-08-01,1.0,Irapuato,49788.72,108.0,6.0,2016,3,18.47419805112093
75566,2016-08-01,1.0,Irapuato,165962.42,200.0,7.0,2016,3,18.47419805112093
75567,2016-08-01,1.0,Irapuato,71917.05,119.0,3.0,2016,3,18.47419805112093
75568,2016-08-01,1.0,Irapuato,23972.35,96.0,2.0,2016,3,18.47419805112093
75569,2016-08-01,1.0,Misión de Santa Lucía,55320.8,105.0,3.0,2016,1,18.47419805112093
75570,2016-08-01,1.0,San Agustin Campestre,2054772.9,976.0,3.0,2016,1,18.47419805112093
75571,2016-08-01,1.0,San Pedro Garza Garcia Centro,316118.9,527.0,3.0,2016,3,18.47419805112093
75572,2016-08-01,1.0,Santa Catarina,97469.99,270.0,2.0,2016,1,18.47419805112093
75573,2016-08-01,1.0,Villa Montaña 1er Sector,763954.0,580.0,4.0,2016,1,18.47419805112093
75574,2016-08-01,1.0,Juriquilla,142253.5,200.0,3.0,2016,3,18.47419805112093
75575,2016-08-01,1.0,Zibatá,128028.15,157.0,3.0,2016,3,18.47419805112093
75576,2016-08-01,1.0,Juriquilla,184402.69,525.0,3.0,2016,3,18.47419805112093
75577,2016-08-01,1.0,Querétaro,410954.56,400.0,3.0,2016,3,18.47419805112093
75578,2016-08-01,1.0,Balcones de Santa María,44783.51,90.0,3.0,2016,3,18.47419805112093
75579,2016-08-01,1.0,San Pedro Tlaquepaque,60589.45,371.0,4.0,2016,3,18.47419805112093
75580,2016-08-01,1.0,Zapopan,99577.45,120.0,4.0,2016,3,18.47419805112093
75581,2016-08-01,1.0,Zapopan,94308.8,105.0,3.0,2016,3,18.47419805112093
75582,2016-08-01,1.0,Zapopan,92201.34,138.0,3.0,2016,3,18.47419805112093
75583,2016-08-01,1.0,Chihuahua,136984.84,300.0,3.0,2016,1,18.47419805112093
75584,2016-08-01,1.0,Querétaro,138302.02,250.0,3.0,2016,1,18.47419805112093
75585,2016-08-01,1.0,Querétaro,182558.66,250.0,3.0,2016,1,18.47419805112093
